id,specilization_name,college_dunia_link,target_study_link,careers_360_link,course_id,status,is_deleted,created_on,created_by,updated_by,updated_on
4774,Veterinary Pharmacy,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4775,Medical Store Operations,"","","",551,Active,No,2026-02-06 10:42:39,1,1,2026-02-06 10:42:39
4776,Pharmaceutical Sales & Marketing,"","","",551,Active,No,2026-02-06 10:42:39,1,1,2026-02-06 10:42:39
4777,Drug Regulatory Affairs (Basic),"","","",551,Active,No,2026-02-06 10:42:39,1,1,2026-02-06 10:42:39
4778,Cosmetic Science,"","","",6,Active,No,2026-02-06 10:42:39,1,1,2026-04-01 16:40:56
4779,Regulatory Affairs,"","","",410,Active,No,2026-02-09 15:07:03,1,1,2026-02-09 15:07:03
4780,Drug Discovery & Development,"","","",6,Active,No,2026-02-06 10:42:39,1,1,2026-04-01 16:40:56
4781,Pharmacovigilance,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4782,Medical Coding,"","","",6,Active,No,2026-02-06 10:42:39,1,1,2026-04-01 16:40:56
4783,Pharmaceutical Marketing & Management,"","","",6,Active,No,2026-02-06 10:42:39,1,1,2026-04-01 16:40:56
4784,Sales & Marketing (Pharma),"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4785,Supply Chain & Logistics (Pharma),"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4786,Intellectual Property Rights (IPR),"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4787,Bioinformatics (Pharma),"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4788,Herbal Drug Technology,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4789,Ayurvedic / Herbal Pharmacy,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4790,Nuclear Pharmacy (Basic),"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4791,Drug Safety,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4792,Formulation Development,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4793,Process Chemistry,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4794,API Manufacturing,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4795,Validation & Documentation,"","","",6,Active,No,2026-02-06 10:42:40,1,1,2026-04-01 16:40:56
4796,Medical and Psychiatric Social Work,"","","",407,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4797,Family and Child Welfare,"","","",407,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4799,Oncology Pharmacy,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4800,Cardiology Pharmacy,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4801,Critical Care Pharmacy,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4802,Nephrology Pharmacy,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4803,Neurology Pharmacy,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4804,Psychiatry Pharmacy,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4805,Infectious Disease Pharmacy,"","","",410,Active,No,2026-02-09 15:07:02,1,1,2026-02-09 15:07:02
4806,Medical Affairs,"","","",410,Active,No,2026-02-09 15:07:03,1,1,2026-02-09 15:07:03
4807,Medical Writing,"","","",410,Active,No,2026-02-09 15:07:03,1,1,2026-02-09 15:07:03
4808,Health Economics and Outcomes Research (HEOR),"","","",410,Active,No,2026-02-09 15:07:03,1,1,2026-02-09 15:07:03
4809,Clinical Pharmacokinetics,"","","",410,Active,No,2026-02-09 15:07:03,1,1,2026-02-09 15:07:03
4810,Pharmacogenomics,"","","",410,Active,No,2026-02-09 15:07:03,1,1,2026-02-09 15:07:03
4811,Ayurveda,"","","",182,Active,No,2026-02-09 15:17:11,1,1,2026-02-09 18:33:10
4812,Ayurveda,"","","",182,Active,No,2026-02-09 15:17:57,1,1,2026-02-09 18:33:10
4813,Pharmacy,"","","",551,Active,No,2026-02-09 15:17:57,1,1,2026-04-02 17:08:54
4832,Environmental Engineering,"","","",12,Active,No,2026-02-09 15:17:58,1,1,2026-04-02 14:45:20
4837,Cyber Security,"","","",12,Active,No,2026-02-09 15:17:58,1,1,2026-04-02 14:45:20
4840,Data Science,"","","",12,Active,No,2026-02-09 15:17:58,1,1,2026-04-02 14:45:20
4842,Information Technology,"","","",10,Active,No,2026-02-09 15:17:58,1,1,2026-04-02 16:52:17
4846,Digital Marketing,"","","",10,Active,No,2026-02-09 15:17:58,1,1,2026-04-02 16:52:17
4856,English,"","","",320,Active,No,2026-02-09 15:17:58,1,1,2026-02-09 15:17:58
4857,History,"","","",320,Active,No,2026-02-09 15:17:58,1,1,2026-02-09 15:17:58
4858,Political Science,"","","",320,Active,No,2026-02-09 15:17:58,1,1,2026-02-09 15:17:58
4859,Economics,"","","",320,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4860,Psychology,"","","",320,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4861,Sociology,"","","",320,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4862,Geography,"","","",320,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4863,Philosophy,"","","",320,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4864,Public Administration,"","","",320,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4865,Journalism,"","","",320,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4867,Physics,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4868,Chemistry,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4869,Mathematics,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4870,Biology,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4871,Computer Science,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4872,Microbiology,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4873,Biotechnology,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4874,Statistics,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4875,Zoology,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4876,Botany,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4877,Geology,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4878,Economics,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4879,Forensic Science,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4880,Agriculture,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4881,Nutrition and Dietetics,"","","",322,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4882,General,"","","",323,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4883,General,"","","",324,Active,No,2026-02-09 15:17:59,1,1,2026-02-09 15:17:59
4901,Accounting and Finance,"","","",1,Active,No,2026-02-09 15:18:00,1,1,2026-04-01 16:03:11
4905,Taxation,"","","",1,Active,No,2026-02-09 15:18:00,1,1,2026-04-01 16:03:11
4906,Economics,"","","",1,Active,No,2026-02-09 15:18:00,1,1,2026-04-01 16:03:11
4907,International Business,"","","",1,Active,No,2026-02-09 15:18:00,1,1,2026-04-01 16:03:11
4908,E-Commerce,"","","",1,Active,No,2026-02-09 15:18:00,1,1,2026-04-01 16:03:11
4909,Honours,"","","",1,Active,No,2026-02-09 15:18:00,1,1,2026-04-01 16:03:11
4910,English,"","","",331,Active,No,2026-02-09 15:18:00,1,1,2026-02-09 15:18:00
4911,History,"","","",331,Active,No,2026-02-09 15:18:00,1,1,2026-02-09 15:18:00
4912,Political Science,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4913,Economics,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4914,Psychology,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4915,Sociology,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4916,Public Administration,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4917,Journalism and Mass Communication,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4918,International Relations,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4919,Social Work,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4920,Philosophy,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4921,Education,"","","",331,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4922,General,"","","",333,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4923,General,"","","",334,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4924,General,"","","",335,Active,No,2026-02-09 15:18:01,1,1,2026-02-09 15:18:01
4940,English,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4941,History,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4942,Political Science,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4943,Economics,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4944,Psychology,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4945,Sociology,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4946,Geography,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4947,Philosophy,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4948,Public Administration,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4949,Journalism,"","","",9,Active,No,2026-02-09 15:18:02,1,1,2026-04-02 16:22:11
4965,Accounting and Finance,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4966,Banking and Insurance,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4967,Computer Applications,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 18:33:10
4968,Marketing,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4969,Taxation,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 18:33:10
4970,Economics,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4971,International Business,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4972,E-Commerce,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 18:33:10
4973,Honours,"","","",342,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 18:33:10
4974,Physics,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4975,Chemistry,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4976,Mathematics,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4977,Biology,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4978,Computer Science,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4979,Microbiology,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4980,Biotechnology,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4981,Statistics,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4982,Zoology,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4983,Botany,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4984,Geology,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4985,Economics,"","","",343,Active,No,2026-02-09 15:18:03,1,1,2026-02-09 15:18:03
4986,Forensic Science,"","","",343,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4987,Agriculture,"","","",343,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4988,Nutrition and Dietetics,"","","",343,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4989,English,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4990,History,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4991,Political Science,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4992,Economics,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4993,Psychology,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4994,Sociology,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4995,Geography,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4996,Philosophy,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4997,Public Administration,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4998,Journalism,"","","",344,Active,No,2026-02-09 15:18:04,1,1,2026-02-09 15:18:04
4999,Physics,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5000,Chemistry,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5001,Mathematics,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5002,Biology,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5003,Computer Science,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5004,Microbiology,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5005,Biotechnology,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5006,Statistics,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5007,Zoology,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5008,Botany,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5009,Geology,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5010,Economics,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5011,Forensic Science,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5012,Agriculture,"","","",473,Active,No,2026-02-09 15:18:04,1,1,2026-04-02 10:46:34
5013,Nutrition and Dietetics,"","","",473,Active,No,2026-02-09 15:18:05,1,1,2026-04-02 10:46:34
5016,Marketing,"","","",36,Active,No,2026-02-09 15:18:05,1,1,2026-04-02 14:58:27
5017,Human Resource Management,"","","",36,Active,No,2026-02-09 15:18:05,1,1,2026-04-02 14:58:27
5033,General,"","","",358,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5034,English,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5035,History,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5036,Political Science,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5037,Economics,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5038,Psychology,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5039,Sociology,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5040,Public Administration,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5041,Journalism and Mass Communication,"","","",361,Active,No,2026-02-09 15:18:05,1,1,2026-02-09 15:18:05
5042,International Relations,"","","",361,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5043,Social Work,"","","",361,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5044,Philosophy,"","","",361,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5045,Education,"","","",361,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5046,Computer Science,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5047,Application Software,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5048,System Engineering,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5049,Networking,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5050,Data Science,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5051,Artificial Intelligence,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5052,Cyber Security,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5053,Cloud Computing,"","","",362,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 15:18:06
5054,Pharmacy,"","","",364,Active,No,2026-02-09 15:18:06,1,1,2026-02-09 18:33:10
5055,Finance,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5056,Marketing,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5057,Human Resource Management,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5058,International Business,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5059,Information Technology,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5060,Banking and Finance,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5061,Digital Marketing,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5062,Logistics and Supply Chain Management,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5063,Hospital and Healthcare Management,"","","",292,Active,No,2026-02-09 15:18:06,1,1,2026-04-01 14:33:10
5071,Hotel Management,"","","",367,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5072,English,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5073,History,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5074,Political Science,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5075,Economics,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5076,Psychology,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5077,Sociology,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5078,Geography,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5079,Philosophy,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5080,Public Administration,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5081,Journalism,"","","",370,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5082,English,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5083,History,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5084,Political Science,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5085,Economics,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5086,Psychology,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5087,Sociology,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5088,Geography,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5089,Philosophy,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5090,Public Administration,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5091,Journalism,"","","",371,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5092,English,"","","",373,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5093,History,"","","",373,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5094,Political Science,"","","",373,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5095,Economics,"","","",373,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5096,Psychology,"","","",373,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5097,Sociology,"","","",373,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5098,Public Administration,"","","",373,Active,No,2026-02-09 15:18:07,1,1,2026-02-09 15:18:07
5099,Journalism and Mass Communication,"","","",373,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5100,International Relations,"","","",373,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5101,Social Work,"","","",373,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5102,Philosophy,"","","",373,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5103,Education,"","","",373,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5104,English,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5105,History,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5106,Political Science,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5107,Economics,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5108,Psychology,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5109,Sociology,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5110,Public Administration,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5111,Journalism and Mass Communication,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5112,International Relations,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5113,Social Work,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5114,Philosophy,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5115,Education,"","","",374,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5116,English,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5117,History,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5118,Political Science,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5119,Economics,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5120,Psychology,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5121,Sociology,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5122,Geography,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5123,Philosophy,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5124,Public Administration,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5125,Journalism,"","","",377,Active,No,2026-02-09 15:18:08,1,1,2026-02-09 15:18:08
5128,Marketing,"","","",9,Active,No,2026-02-09 15:18:09,1,1,2026-04-02 11:46:22
5130,General,"","","",380,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5131,General,"","","",381,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5132,General,"","","",13,Active,No,2026-02-09 15:18:09,1,1,2026-04-02 17:05:52
5133,General,"","","",383,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5134,Hotel Management,"","","",384,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5135,General,"","","",385,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5136,General,"","","",386,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5137,General,"","","",387,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5138,General,"","","",388,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5139,Corporate Law,"","","",18,Active,No,2026-02-09 15:18:09,1,1,2026-04-01 18:28:12
5140,Criminal Law,"","","",18,Active,No,2026-02-09 15:18:09,1,1,2026-04-01 18:28:12
5141,Civil Law,"","","",18,Active,No,2026-02-09 15:18:09,1,1,2026-04-01 18:28:12
5142,Taxation Law,"","","",18,Active,No,2026-02-09 15:18:09,1,1,2026-04-01 18:28:12
5143,Intellectual Property Law,"","","",18,Active,No,2026-02-09 15:18:09,1,1,2026-04-01 18:28:12
5144,English,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5145,History,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5146,Political Science,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5147,Economics,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5148,Psychology,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5149,Sociology,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5150,Public Administration,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5151,Journalism and Mass Communication,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5152,International Relations,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5153,Social Work,"","","",391,Active,No,2026-02-09 15:18:09,1,1,2026-02-09 15:18:09
5154,Philosophy,"","","",391,Active,No,2026-02-09 15:18:10,1,1,2026-02-09 15:18:10
5155,Education,"","","",391,Active,No,2026-02-09 15:18:10,1,1,2026-02-09 15:18:10
5156,English,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5157,History,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5158,Political Science,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5159,Economics,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5160,Psychology,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5161,Sociology,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5162,Public Administration,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5163,Journalism and Mass Communication,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5164,International Relations,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5165,Social Work,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5166,Philosophy,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
5167,Education,"","","",46,Active,No,2026-02-09 15:18:10,1,1,2026-04-02 15:09:00
