id,name,zone_id,is_deleted,status,country_id,created_on,created_by,updated_on,updated_by
3120,A'ana,0,No,Active,188,25-01-2023 03:12,,,
3121,Aiga-i-le-Tai,0,No,Active,188,25-01-2023 03:12,,,
3122,Atua,0,No,Active,188,25-01-2023 03:12,,,
3123,Fa'asaleleaga,0,No,Active,188,25-01-2023 03:12,,,
3124,Gaga'emauga,0,No,Active,188,25-01-2023 03:12,,,
3125,Gagaifomauga,0,No,Active,188,25-01-2023 03:12,,,
3126,Palauli,0,No,Active,188,25-01-2023 03:12,,,
3127,Satupa'itea,0,No,Active,188,25-01-2023 03:12,,,
3128,Tuamasaga,0,No,Active,188,25-01-2023 03:12,,,
3129,Va'a-o-Fonoti,0,No,Active,188,25-01-2023 03:12,,,
3130,Vaisigano,0,No,Active,188,25-01-2023 03:12,,,
3131,Acquaviva,0,No,Active,189,25-01-2023 03:12,,,
3132,Borgo Maggiore,0,No,Active,189,25-01-2023 03:12,,,
3133,Chiesanuova,0,No,Active,189,25-01-2023 03:12,,,
3134,Domagnano,0,No,Active,189,25-01-2023 03:12,,,
3135,Faetano,0,No,Active,189,25-01-2023 03:12,,,
3136,Fiorentino,0,No,Active,189,25-01-2023 03:12,,,
3137,Montegiardino,0,No,Active,189,25-01-2023 03:12,,,
3138,San Marino,0,No,Active,189,25-01-2023 03:12,,,
3139,Serravalle,0,No,Active,189,25-01-2023 03:12,,,
3140,Agua Grande,0,No,Active,190,25-01-2023 03:12,,,
3141,Cantagalo,0,No,Active,190,25-01-2023 03:12,,,
3142,Lemba,0,No,Active,190,25-01-2023 03:12,,,
3143,Lobata,0,No,Active,190,25-01-2023 03:12,,,
3144,Me-Zochi,0,No,Active,190,25-01-2023 03:12,,,
3145,Pague,0,No,Active,190,25-01-2023 03:12,,,
3146,Al Khobar,0,No,Active,191,25-01-2023 03:12,,,
3147,Aseer,0,No,Active,191,25-01-2023 03:12,,,
3148,Ash Sharqiyah,0,No,Active,191,25-01-2023 03:12,,,
3149,Asir,0,No,Active,191,25-01-2023 03:12,,,
3150,Central Province,0,No,Active,191,25-01-2023 03:12,,,
3151,Eastern Province,0,No,Active,191,25-01-2023 03:12,,,
3152,Ha'il,0,No,Active,191,25-01-2023 03:12,,,
3153,Jawf,0,No,Active,191,25-01-2023 03:12,,,
3154,Jizan,0,No,Active,191,25-01-2023 03:12,,,
3155,Makkah,0,No,Active,191,25-01-2023 03:12,,,
3156,Najran,0,No,Active,191,25-01-2023 03:12,,,
3157,Qasim,0,No,Active,191,25-01-2023 03:12,,,
3158,Tabuk,0,No,Active,191,25-01-2023 03:12,,,
3159,Western Province,0,No,Active,191,25-01-2023 03:12,,,
3160,al-Bahah,0,No,Active,191,25-01-2023 03:12,,,
3161,al-Hudud-ash-Shamaliyah,0,No,Active,191,25-01-2023 03:12,,,
3162,al-Madinah,0,No,Active,191,25-01-2023 03:12,,,
3163,ar-Riyad,0,No,Active,191,25-01-2023 03:12,,,
3164,Dakar,0,No,Active,192,25-01-2023 03:12,,,
3165,Diourbel,0,No,Active,192,25-01-2023 03:12,,,
3166,Fatick,0,No,Active,192,25-01-2023 03:12,,,
3167,Kaolack,0,No,Active,192,25-01-2023 03:12,,,
3168,Kolda,0,No,Active,192,25-01-2023 03:12,,,
3169,Louga,0,No,Active,192,25-01-2023 03:12,,,
3170,Saint-Louis,0,No,Active,192,25-01-2023 03:12,,,
3171,Tambacounda,0,No,Active,192,25-01-2023 03:12,,,
3172,Thies,0,No,Active,192,25-01-2023 03:12,,,
3173,Ziguinchor,0,No,Active,192,25-01-2023 03:12,,,
3174,Central Serbia,0,No,Active,193,25-01-2023 03:12,,,
3175,Kosovo and Metohija,0,No,Active,193,25-01-2023 03:12,,,
3176,Vojvodina,0,No,Active,193,25-01-2023 03:12,,,
3177,Anse Boileau,0,No,Active,194,25-01-2023 03:12,,,
3178,Anse Royale,0,No,Active,194,25-01-2023 03:12,,,
3179,Cascade,0,No,Active,194,25-01-2023 03:12,,,
3180,Takamaka,0,No,Active,194,25-01-2023 03:12,,,
3181,Victoria,0,No,Active,194,25-01-2023 03:12,,,
3182,Eastern,0,No,Active,195,25-01-2023 03:12,,,
3183,Northern,0,No,Active,195,25-01-2023 03:12,,,
3184,Southern,0,No,Active,195,25-01-2023 03:12,,,
3185,Western,0,No,Active,195,25-01-2023 03:12,,,
3186,Singapore,0,No,Active,196,25-01-2023 03:12,,,
3187,Banskobystricky,0,No,Active,197,25-01-2023 03:12,,,
3188,Bratislavsky,0,No,Active,197,25-01-2023 03:12,,,
3189,Kosicky,0,No,Active,197,25-01-2023 03:12,,,
3190,Nitriansky,0,No,Active,197,25-01-2023 03:12,,,
3191,Presovsky,0,No,Active,197,25-01-2023 03:12,,,
3192,Trenciansky,0,No,Active,197,25-01-2023 03:12,,,
3193,Trnavsky,0,No,Active,197,25-01-2023 03:12,,,
3194,Zilinsky,0,No,Active,197,25-01-2023 03:12,,,
3195,Benedikt,0,No,Active,198,25-01-2023 03:12,,,
3196,Gorenjska,0,No,Active,198,25-01-2023 03:12,,,
3197,Gorishka,0,No,Active,198,25-01-2023 03:12,,,
3198,Jugovzhodna Slovenija,0,No,Active,198,25-01-2023 03:12,,,
3199,Koroshka,0,No,Active,198,25-01-2023 03:12,,,
3200,Notranjsko-krashka,0,No,Active,198,25-01-2023 03:12,,,
3201,Obalno-krashka,0,No,Active,198,25-01-2023 03:12,,,
3202,Obcina Domzale,0,No,Active,198,25-01-2023 03:12,,,
3203,Obcina Vitanje,0,No,Active,198,25-01-2023 03:12,,,
3204,Osrednjeslovenska,0,No,Active,198,25-01-2023 03:12,,,
3205,Podravska,0,No,Active,198,25-01-2023 03:12,,,
3206,Pomurska,0,No,Active,198,25-01-2023 03:12,,,
3207,Savinjska,0,No,Active,198,25-01-2023 03:12,,,
3208,Slovenian Littoral,0,No,Active,198,25-01-2023 03:12,,,
3209,Spodnjeposavska,0,No,Active,198,25-01-2023 03:12,,,
3210,Zasavska,0,No,Active,198,25-01-2023 03:12,,,
3211,Pitcairn,0,No,Active,199,25-01-2023 03:12,,,
3212,Central,0,No,Active,200,25-01-2023 03:12,,,
3213,Choiseul,0,No,Active,200,25-01-2023 03:12,,,
3214,Guadalcanal,0,No,Active,200,25-01-2023 03:12,,,
3215,Isabel,0,No,Active,200,25-01-2023 03:12,,,
3216,Makira and Ulawa,0,No,Active,200,25-01-2023 03:12,,,
3217,Malaita,0,No,Active,200,25-01-2023 03:12,,,
3218,Rennell and Bellona,0,No,Active,200,25-01-2023 03:12,,,
3219,Temotu,0,No,Active,200,25-01-2023 03:12,,,
3220,Western,0,No,Active,200,25-01-2023 03:12,,,
3221,Awdal,0,No,Active,201,25-01-2023 03:12,,,
3222,Bakol,0,No,Active,201,25-01-2023 03:12,,,
3223,Banadir,0,No,Active,201,25-01-2023 03:12,,,
3224,Bari,0,No,Active,201,25-01-2023 03:12,,,
3225,Bay,0,No,Active,201,25-01-2023 03:12,,,
3226,Galgudug,0,No,Active,201,25-01-2023 03:12,,,
3227,Gedo,0,No,Active,201,25-01-2023 03:12,,,
3228,Hiran,0,No,Active,201,25-01-2023 03:12,,,
3229,Jubbada Hose,0,No,Active,201,25-01-2023 03:12,,,
3230,Jubbadha Dexe,0,No,Active,201,25-01-2023 03:12,,,
3231,Mudug,0,No,Active,201,25-01-2023 03:12,,,
3232,Nugal,0,No,Active,201,25-01-2023 03:12,,,
3233,Sanag,0,No,Active,201,25-01-2023 03:12,,,
3234,Shabellaha Dhexe,0,No,Active,201,25-01-2023 03:12,,,
3235,Shabellaha Hose,0,No,Active,201,25-01-2023 03:12,,,
3236,Togdher,0,No,Active,201,25-01-2023 03:12,,,
3237,Woqoyi Galbed,0,No,Active,201,25-01-2023 03:12,,,
3238,Eastern Cape,0,No,Active,202,25-01-2023 03:12,,,
3239,Free State,0,No,Active,202,25-01-2023 03:12,,,
3240,Gauteng,0,No,Active,202,25-01-2023 03:12,,,
3241,Kempton Park,0,No,Active,202,25-01-2023 03:12,,,
3242,Kramerville,0,No,Active,202,25-01-2023 03:12,,,
3243,KwaZulu Natal,0,No,Active,202,25-01-2023 03:12,,,
3244,Limpopo,0,No,Active,202,25-01-2023 03:12,,,
3245,Mpumalanga,0,No,Active,202,25-01-2023 03:12,,,
3246,North West,0,No,Active,202,25-01-2023 03:12,,,
3247,Northern Cape,0,No,Active,202,25-01-2023 03:12,,,
3248,Parow,0,No,Active,202,25-01-2023 03:12,,,
3249,Table View,0,No,Active,202,25-01-2023 03:12,,,
3250,Umtentweni,0,No,Active,202,25-01-2023 03:12,,,
3251,Western Cape,0,No,Active,202,25-01-2023 03:12,,,
3252,South Georgia,0,No,Active,203,25-01-2023 03:12,,,
3253,Central Equatoria,0,No,Active,204,25-01-2023 03:12,,,
3254,A Coruna,0,No,Active,205,25-01-2023 03:12,,,
3255,Alacant,0,No,Active,205,25-01-2023 03:12,,,
3256,Alava,0,No,Active,205,25-01-2023 03:12,,,
3257,Albacete,0,No,Active,205,25-01-2023 03:12,,,
3258,Almeria,0,No,Active,205,25-01-2023 03:12,,,
3260,Asturias,0,No,Active,205,25-01-2023 03:12,,,
3261,Avila,0,No,Active,205,25-01-2023 03:12,,,
3262,Badajoz,0,No,Active,205,25-01-2023 03:12,,,
3263,Balears,0,No,Active,205,25-01-2023 03:12,,,
3264,Barcelona,0,No,Active,205,25-01-2023 03:12,,,
3267,Burgos,0,No,Active,205,25-01-2023 03:12,,,
3268,Caceres,0,No,Active,205,25-01-2023 03:12,,,
3269,Cadiz,0,No,Active,205,25-01-2023 03:12,,,
3270,Cantabria,0,No,Active,205,25-01-2023 03:12,,,
3271,Castello,0,No,Active,205,25-01-2023 03:12,,,
3273,Ceuta,0,No,Active,205,25-01-2023 03:12,,,
3274,Ciudad Real,0,No,Active,205,25-01-2023 03:12,,,
3281,Cordoba,0,No,Active,205,25-01-2023 03:12,,,
3282,Cuenca,0,No,Active,205,25-01-2023 03:12,,,
3284,Girona,0,No,Active,205,25-01-2023 03:12,,,
3285,Granada,0,No,Active,205,25-01-2023 03:12,,,
3286,Guadalajara,0,No,Active,205,25-01-2023 03:12,,,
3287,Guipuzcoa,0,No,Active,205,25-01-2023 03:12,,,
3288,Huelva,0,No,Active,205,25-01-2023 03:12,,,
3289,Huesca,0,No,Active,205,25-01-2023 03:12,,,
3290,Jaen,0,No,Active,205,25-01-2023 03:12,,,
3291,La Rioja,0,No,Active,205,25-01-2023 03:12,,,
3292,Las Palmas,0,No,Active,205,25-01-2023 03:12,,,
3293,Leon,0,No,Active,205,25-01-2023 03:12,,,
3295,Lleida,0,No,Active,205,25-01-2023 03:12,,,
3296,Lugo,0,No,Active,205,25-01-2023 03:12,,,
3297,Madrid,0,No,Active,205,25-01-2023 03:12,,,
3298,Malaga,0,No,Active,205,25-01-2023 03:12,,,
3299,Melilla,0,No,Active,205,25-01-2023 03:12,,,
3300,Murcia,0,No,Active,205,25-01-2023 03:12,,,
3301,Navarra,0,No,Active,205,25-01-2023 03:12,,,
3302,Ourense,0,No,Active,205,25-01-2023 03:12,,,
3303,Pais Vasco,0,No,Active,205,25-01-2023 03:12,,,
3304,Palencia,0,No,Active,205,25-01-2023 03:12,,,
3305,Pontevedra,0,No,Active,205,25-01-2023 03:12,,,
3306,Salamanca,0,No,Active,205,25-01-2023 03:12,,,
3308,Segovia,0,No,Active,205,25-01-2023 03:12,,,
3309,Sevilla,0,No,Active,205,25-01-2023 03:12,,,
3310,Soria,0,No,Active,205,25-01-2023 03:12,,,
3311,Tarragona,0,No,Active,205,25-01-2023 03:12,,,
3312,Santa Cruz de Tenerife,0,No,Active,205,25-01-2023 03:12,,,
3313,Teruel,0,No,Active,205,25-01-2023 03:12,,,
3314,Toledo,0,No,Active,205,25-01-2023 03:12,,,
3315,Valencia,0,No,Active,205,25-01-2023 03:12,,,
3316,Valladolid,0,No,Active,205,25-01-2023 03:12,,,
3317,Vizcaya,0,No,Active,205,25-01-2023 03:12,,,
3318,Zamora,0,No,Active,205,25-01-2023 03:12,,,
3319,Zaragoza,0,No,Active,205,25-01-2023 03:12,,,
3320,Amparai,0,No,Active,206,25-01-2023 03:12,,,
3321,Anuradhapuraya,0,No,Active,206,25-01-2023 03:12,,,
3322,Badulla,0,No,Active,206,25-01-2023 03:12,,,
3323,Boralesgamuwa,0,No,Active,206,25-01-2023 03:12,,,
3324,Colombo,0,No,Active,206,25-01-2023 03:12,,,
3325,Galla,0,No,Active,206,25-01-2023 03:12,,,
3326,Gampaha,0,No,Active,206,25-01-2023 03:12,,,
3327,Hambantota,0,No,Active,206,25-01-2023 03:12,,,
3328,Kalatura,0,No,Active,206,25-01-2023 03:12,,,
3329,Kegalla,0,No,Active,206,25-01-2023 03:12,,,
3330,Kilinochchi,0,No,Active,206,25-01-2023 03:12,,,
3331,Kurunegala,0,No,Active,206,25-01-2023 03:12,,,
3332,Madakalpuwa,0,No,Active,206,25-01-2023 03:12,,,
3333,Maha Nuwara,0,No,Active,206,25-01-2023 03:12,,,
3334,Malwana,0,No,Active,206,25-01-2023 03:12,,,
3335,Mannarama,0,No,Active,206,25-01-2023 03:12,,,
3336,Matale,0,No,Active,206,25-01-2023 03:12,,,
3337,Matara,0,No,Active,206,25-01-2023 03:12,,,
3338,Monaragala,0,No,Active,206,25-01-2023 03:12,,,
3339,Mullaitivu,0,No,Active,206,25-01-2023 03:12,,,
3340,North Eastern Province,0,No,Active,206,25-01-2023 03:12,,,
3341,North Western Province,0,No,Active,206,25-01-2023 03:12,,,
3342,Nuwara Eliya,0,No,Active,206,25-01-2023 03:12,,,
3343,Polonnaruwa,0,No,Active,206,25-01-2023 03:12,,,
3344,Puttalama,0,No,Active,206,25-01-2023 03:12,,,
3345,Ratnapuraya,0,No,Active,206,25-01-2023 03:12,,,
3346,Southern Province,0,No,Active,206,25-01-2023 03:12,,,
3347,Tirikunamalaya,0,No,Active,206,25-01-2023 03:12,,,
3348,Tuscany,0,No,Active,206,25-01-2023 03:12,,,
3349,Vavuniyawa,0,No,Active,206,25-01-2023 03:12,,,
3350,Western Province,0,No,Active,206,25-01-2023 03:12,,,
3351,Yapanaya,0,No,Active,206,25-01-2023 03:12,,,
3352,kadawatha,0,No,Active,206,25-01-2023 03:12,,,
3353,A'ali-an-Nil,0,No,Active,207,25-01-2023 03:12,,,
3354,Bahr-al-Jabal,0,No,Active,207,25-01-2023 03:12,,,
3355,Central Equatoria,0,No,Active,207,25-01-2023 03:12,,,
3356,Gharb Bahr-al-Ghazal,0,No,Active,207,25-01-2023 03:12,,,
3357,Gharb Darfur,0,No,Active,207,25-01-2023 03:12,,,
3358,Gharb Kurdufan,0,No,Active,207,25-01-2023 03:12,,,
3359,Gharb-al-Istiwa'iyah,0,No,Active,207,25-01-2023 03:12,,,
3360,Janub Darfur,0,No,Active,207,25-01-2023 03:12,,,
3361,Janub Kurdufan,0,No,Active,207,25-01-2023 03:12,,,
3362,Junqali,0,No,Active,207,25-01-2023 03:12,,,
3363,Kassala,0,No,Active,207,25-01-2023 03:12,,,
3364,Nahr-an-Nil,0,No,Active,207,25-01-2023 03:12,,,
3365,Shamal Bahr-al-Ghazal,0,No,Active,207,25-01-2023 03:12,,,
3366,Shamal Darfur,0,No,Active,207,25-01-2023 03:12,,,
3367,Shamal Kurdufan,0,No,Active,207,25-01-2023 03:12,,,
3368,Sharq-al-Istiwa'iyah,0,No,Active,207,25-01-2023 03:12,,,
3369,Sinnar,0,No,Active,207,25-01-2023 03:12,,,
3370,Warab,0,No,Active,207,25-01-2023 03:12,,,
3371,Wilayat al Khartum,0,No,Active,207,25-01-2023 03:12,,,
3372,al-Bahr-al-Ahmar,0,No,Active,207,25-01-2023 03:12,,,
3373,al-Buhayrat,0,No,Active,207,25-01-2023 03:12,,,
3374,al-Jazirah,0,No,Active,207,25-01-2023 03:12,,,
3375,al-Khartum,0,No,Active,207,25-01-2023 03:12,,,
3376,al-Qadarif,0,No,Active,207,25-01-2023 03:12,,,
3377,al-Wahdah,0,No,Active,207,25-01-2023 03:12,,,
3378,an-Nil-al-Abyad,0,No,Active,207,25-01-2023 03:12,,,
3379,an-Nil-al-Azraq,0,No,Active,207,25-01-2023 03:12,,,
3380,ash-Shamaliyah,0,No,Active,207,25-01-2023 03:12,,,
3381,Brokopondo,0,No,Active,208,25-01-2023 03:12,,,
3382,Commewijne,0,No,Active,208,25-01-2023 03:12,,,
3383,Coronie,0,No,Active,208,25-01-2023 03:12,,,
3384,Marowijne,0,No,Active,208,25-01-2023 03:12,,,
3385,Nickerie,0,No,Active,208,25-01-2023 03:12,,,
3386,Para,0,No,Active,208,25-01-2023 03:12,,,
3387,Paramaribo,0,No,Active,208,25-01-2023 03:12,,,
3388,Saramacca,0,No,Active,208,25-01-2023 03:12,,,
3389,Wanica,0,No,Active,208,25-01-2023 03:12,,,
3390,Svalbard,0,No,Active,209,25-01-2023 03:12,,,
3391,Hhohho,0,No,Active,210,25-01-2023 03:12,,,
3392,Lubombo,0,No,Active,210,25-01-2023 03:12,,,
3393,Manzini,0,No,Active,210,25-01-2023 03:12,,,
3394,Shiselweni,0,No,Active,210,25-01-2023 03:12,,,
3395,Alvsborgs Lan,0,No,Active,211,25-01-2023 03:12,,,
3396,Angermanland,0,No,Active,211,25-01-2023 03:12,,,
3397,Blekinge,0,No,Active,211,25-01-2023 03:12,,,
3398,Bohuslan,0,No,Active,211,25-01-2023 03:12,,,
3399,Dalarna,0,No,Active,211,25-01-2023 03:12,,,
3400,Gavleborg,0,No,Active,211,25-01-2023 03:12,,,
3401,Gaza,0,No,Active,211,25-01-2023 03:12,,,
3402,Gotland,0,No,Active,211,25-01-2023 03:12,,,
3403,Halland,0,No,Active,211,25-01-2023 03:12,,,
3404,Jamtland,0,No,Active,211,25-01-2023 03:12,,,
3405,Jonkoping,0,No,Active,211,25-01-2023 03:12,,,
3406,Kalmar,0,No,Active,211,25-01-2023 03:12,,,
3407,Kristianstads,0,No,Active,211,25-01-2023 03:12,,,
3408,Kronoberg,0,No,Active,211,25-01-2023 03:12,,,
3409,Norrbotten,0,No,Active,211,25-01-2023 03:12,,,
3410,Orebro,0,No,Active,211,25-01-2023 03:12,,,
3411,Ostergotland,0,No,Active,211,25-01-2023 03:12,,,
3412,Saltsjo-Boo,0,No,Active,211,25-01-2023 03:12,,,
3413,Skane,0,No,Active,211,25-01-2023 03:12,,,
3414,Smaland,0,No,Active,211,25-01-2023 03:12,,,
3415,Sodermanland,0,No,Active,211,25-01-2023 03:12,,,
3416,Stockholm,0,No,Active,211,25-01-2023 03:12,,,
3417,Uppsala,0,No,Active,211,25-01-2023 03:12,,,
3418,Varmland,0,No,Active,211,25-01-2023 03:12,,,
3419,Vasterbotten,0,No,Active,211,25-01-2023 03:12,,,
3420,Vastergotland,0,No,Active,211,25-01-2023 03:12,,,
3421,Vasternorrland,0,No,Active,211,25-01-2023 03:12,,,
3422,Vastmanland,0,No,Active,211,25-01-2023 03:12,,,
3423,Vastra Gotaland,0,No,Active,211,25-01-2023 03:12,,,
3424,Aargau,0,No,Active,212,25-01-2023 03:12,,,
3425,Appenzell Inner-Rhoden,0,No,Active,212,25-01-2023 03:12,,,
3426,Appenzell-Ausser Rhoden,0,No,Active,212,25-01-2023 03:12,,,
3427,Basel-Landschaft,0,No,Active,212,25-01-2023 03:12,,,
3428,Basel-Stadt,0,No,Active,212,25-01-2023 03:12,,,
3429,Bern,0,No,Active,212,25-01-2023 03:12,,,
3430,Canton Ticino,0,No,Active,212,25-01-2023 03:12,,,
3431,Fribourg,0,No,Active,212,25-01-2023 03:12,,,
3432,Geneve,0,No,Active,212,25-01-2023 03:12,,,
3433,Glarus,0,No,Active,212,25-01-2023 03:12,,,
3434,Graubunden,0,No,Active,212,25-01-2023 03:12,,,
3435,Heerbrugg,0,No,Active,212,25-01-2023 03:12,,,
3436,Jura,0,No,Active,212,25-01-2023 03:12,,,
3437,Kanton Aargau,0,No,Active,212,25-01-2023 03:12,,,
3438,Luzern,0,No,Active,212,25-01-2023 03:12,,,
3439,Morbio Inferiore,0,No,Active,212,25-01-2023 03:12,,,
3440,Muhen,0,No,Active,212,25-01-2023 03:12,,,
3441,Neuchatel,0,No,Active,212,25-01-2023 03:12,,,
3442,Nidwalden,0,No,Active,212,25-01-2023 03:12,,,
3443,Obwalden,0,No,Active,212,25-01-2023 03:12,,,
3444,Sankt Gallen,0,No,Active,212,25-01-2023 03:12,,,
3445,Schaffhausen,0,No,Active,212,25-01-2023 03:12,,,
3446,Schwyz,0,No,Active,212,25-01-2023 03:12,,,
3447,Solothurn,0,No,Active,212,25-01-2023 03:12,,,
3448,Thurgau,0,No,Active,212,25-01-2023 03:12,,,
3449,Ticino,0,No,Active,212,25-01-2023 03:12,,,
3450,Uri,0,No,Active,212,25-01-2023 03:12,,,
3451,Valais,0,No,Active,212,25-01-2023 03:12,,,
3452,Vaud,0,No,Active,212,25-01-2023 03:12,,,
3453,Vauffelin,0,No,Active,212,25-01-2023 03:12,,,
3454,Zug,0,No,Active,212,25-01-2023 03:12,,,
3455,Zurich,0,No,Active,212,25-01-2023 03:12,,,
3456,Aleppo,0,No,Active,213,25-01-2023 03:12,,,
3457,Dar'a,0,No,Active,213,25-01-2023 03:12,,,
3458,Dayr-az-Zawr,0,No,Active,213,25-01-2023 03:12,,,
3459,Dimashq,0,No,Active,213,25-01-2023 03:12,,,
3460,Halab,0,No,Active,213,25-01-2023 03:12,,,
3461,Hamah,0,No,Active,213,25-01-2023 03:12,,,
3462,Hims,0,No,Active,213,25-01-2023 03:12,,,
3463,Idlib,0,No,Active,213,25-01-2023 03:12,,,
3464,Madinat Dimashq,0,No,Active,213,25-01-2023 03:12,,,
3465,Tartus,0,No,Active,213,25-01-2023 03:12,,,
3466,al-Hasakah,0,No,Active,213,25-01-2023 03:12,,,
3467,al-Ladhiqiyah,0,No,Active,213,25-01-2023 03:12,,,
3468,al-Qunaytirah,0,No,Active,213,25-01-2023 03:12,,,
3469,ar-Raqqah,0,No,Active,213,25-01-2023 03:12,,,
3470,as-Suwayda,0,No,Active,213,25-01-2023 03:12,,,
3471,Changhua County,0,No,Active,214,25-01-2023 03:12,,,
3472,Chiayi County,0,No,Active,214,25-01-2023 03:12,,,
3473,Chiayi City,0,No,Active,214,25-01-2023 03:12,,,
3474,Taipei City,0,No,Active,214,25-01-2023 03:12,,,
3475,Hsinchu County,0,No,Active,214,25-01-2023 03:12,,,
3476,Hsinchu City,0,No,Active,214,25-01-2023 03:12,,,
3477,Hualien County,0,No,Active,214,25-01-2023 03:12,,,
3480,Kaohsiung City,0,No,Active,214,25-01-2023 03:12,,,
3481,Keelung City,0,No,Active,214,25-01-2023 03:12,,,
3482,Kinmen County,0,No,Active,214,25-01-2023 03:12,,,
3483,Miaoli County,0,No,Active,214,25-01-2023 03:12,,,
3484,Nantou County,0,No,Active,214,25-01-2023 03:12,,,
3486,Penghu County,0,No,Active,214,25-01-2023 03:12,,,
3487,Pingtung County,0,No,Active,214,25-01-2023 03:12,,,
3488,Taichung City,0,No,Active,214,25-01-2023 03:12,,,
3492,Tainan City,0,No,Active,214,25-01-2023 03:12,,,
3493,New Taipei City,0,No,Active,214,25-01-2023 03:12,,,
3495,Taitung County,0,No,Active,214,25-01-2023 03:12,,,
3496,Taoyuan City,0,No,Active,214,25-01-2023 03:12,,,
3497,Yilan County,0,No,Active,214,25-01-2023 03:12,,,
3498,YunLin County,0,No,Active,214,25-01-2023 03:12,,,
3500,Dushanbe,0,No,Active,215,25-01-2023 03:12,,,
3501,Gorno-Badakhshan,0,No,Active,215,25-01-2023 03:12,,,
3502,Karotegin,0,No,Active,215,25-01-2023 03:12,,,
3503,Khatlon,0,No,Active,215,25-01-2023 03:12,,,
3504,Sughd,0,No,Active,215,25-01-2023 03:12,,,
3505,Arusha,0,No,Active,216,25-01-2023 03:12,,,
3506,Dar es Salaam,0,No,Active,216,25-01-2023 03:12,,,
3507,Dodoma,0,No,Active,216,25-01-2023 03:12,,,
3508,Iringa,0,No,Active,216,25-01-2023 03:12,,,
3509,Kagera,0,No,Active,216,25-01-2023 03:12,,,
3510,Kigoma,0,No,Active,216,25-01-2023 03:12,,,
3511,Kilimanjaro,0,No,Active,216,25-01-2023 03:12,,,
3512,Lindi,0,No,Active,216,25-01-2023 03:12,,,
3513,Mara,0,No,Active,216,25-01-2023 03:12,,,
3514,Mbeya,0,No,Active,216,25-01-2023 03:12,,,
3515,Morogoro,0,No,Active,216,25-01-2023 03:12,,,
3516,Mtwara,0,No,Active,216,25-01-2023 03:12,,,
3517,Mwanza,0,No,Active,216,25-01-2023 03:12,,,
3518,Pwani,0,No,Active,216,25-01-2023 03:12,,,
3519,Rukwa,0,No,Active,216,25-01-2023 03:12,,,
3520,Ruvuma,0,No,Active,216,25-01-2023 03:12,,,
3521,Shinyanga,0,No,Active,216,25-01-2023 03:12,,,
3522,Singida,0,No,Active,216,25-01-2023 03:12,,,
3523,Tabora,0,No,Active,216,25-01-2023 03:12,,,
3524,Tanga,0,No,Active,216,25-01-2023 03:12,,,
3525,Zanzibar and Pemba,0,No,Active,216,25-01-2023 03:12,,,
3526,Amnat Charoen,0,No,Active,217,25-01-2023 03:12,,,
3527,Ang Thong,0,No,Active,217,25-01-2023 03:12,,,
3528,Bangkok,0,No,Active,217,25-01-2023 03:12,,,
3529,Buri Ram,0,No,Active,217,25-01-2023 03:12,,,
3530,Chachoengsao,0,No,Active,217,25-01-2023 03:12,,,
3531,Chai Nat,0,No,Active,217,25-01-2023 03:12,,,
3532,Chaiyaphum,0,No,Active,217,25-01-2023 03:12,,,
3533,Changwat Chaiyaphum,0,No,Active,217,25-01-2023 03:12,,,
3534,Chanthaburi,0,No,Active,217,25-01-2023 03:12,,,
3535,Chiang Mai,0,No,Active,217,25-01-2023 03:12,,,
3536,Chiang Rai,0,No,Active,217,25-01-2023 03:12,,,
3537,Chon Buri,0,No,Active,217,25-01-2023 03:12,,,
3538,Chumphon,0,No,Active,217,25-01-2023 03:12,,,
3539,Kalasin,0,No,Active,217,25-01-2023 03:12,,,
3540,Kamphaeng Phet,0,No,Active,217,25-01-2023 03:12,,,
3541,Kanchanaburi,0,No,Active,217,25-01-2023 03:12,,,
3542,Khon Kaen,0,No,Active,217,25-01-2023 03:12,,,
3543,Krabi,0,No,Active,217,25-01-2023 03:12,,,
3544,Krung Thep,0,No,Active,217,25-01-2023 03:12,,,
3545,Lampang,0,No,Active,217,25-01-2023 03:12,,,
3546,Lamphun,0,No,Active,217,25-01-2023 03:12,,,
3547,Loei,0,No,Active,217,25-01-2023 03:12,,,
3548,Lop Buri,0,No,Active,217,25-01-2023 03:12,,,
3549,Mae Hong Son,0,No,Active,217,25-01-2023 03:12,,,
3550,Maha Sarakham,0,No,Active,217,25-01-2023 03:12,,,
3551,Mukdahan,0,No,Active,217,25-01-2023 03:12,,,
3552,Nakhon Nayok,0,No,Active,217,25-01-2023 03:12,,,
3553,Nakhon Pathom,0,No,Active,217,25-01-2023 03:12,,,
3554,Nakhon Phanom,0,No,Active,217,25-01-2023 03:12,,,
3555,Nakhon Ratchasima,0,No,Active,217,25-01-2023 03:12,,,
3556,Nakhon Sawan,0,No,Active,217,25-01-2023 03:12,,,
3557,Nakhon Si Thammarat,0,No,Active,217,25-01-2023 03:12,,,
3558,Nan,0,No,Active,217,25-01-2023 03:12,,,
3559,Narathiwat,0,No,Active,217,25-01-2023 03:12,,,
3560,Nong Bua Lam Phu,0,No,Active,217,25-01-2023 03:12,,,
3561,Nong Khai,0,No,Active,217,25-01-2023 03:12,,,
3562,Nonthaburi,0,No,Active,217,25-01-2023 03:12,,,
3563,Pathum Thani,0,No,Active,217,25-01-2023 03:12,,,
